0.49986,0.49981,0.49973,0.49963,0.4995,0.49933,0.49911,0.49888,0.4991,0.49957,0.50031,0.50133,0.50256,0.50387,0.50492,0.50571,0.50636,0.50604,0.5049,0.50297,0.50036,0.4973,0.49411,0.4911,0.4886,0.48835,0.48843,0.48868,0.48907,0.4896,0.49025,0.4919,0.49392,0.49578,0.49738,0.49867,0.49961,0.50025,0.5006,0.50074,0.50071,0.50058,0.5004,0.50021,0.50004,0.49991,0.49982,0.49977,0.49976,0.49981,0.49986
0.49981,0.49973,0.49962,0.49947,0.49929,0.49904,0.49874,0.49841,0.49864,0.49919,0.5001,0.50137,0.50292,0.5046,0.50618,0.50741,0.508,0.50773,0.50647,0.50421,0.50112,0.49745,0.49357,0.48988,0.48675,0.48444,0.4836,0.48395,0.48451,0.48526,0.48648,0.48855,0.49068,0.49272,0.49455,0.49611,0.49737,0.49833,0.49901,0.49945,0.4997,0.4998,0.49981,0.49976,0.4997,0.49964,0.49961,0.49961,0.49964,0.49973,0.49981
0.49973,0.49962,0.49947,0.49927,0.499,0.49866,0.49824,0.49791,0.49815,0.49879,0.49988,0.50142,0.50333,0.50543,0.50746,0.50908,0.50998,0.50988,0.50862,0.50619,0.50275,0.49861,0.4942,0.48995,0.48626,0.48343,0.48161,0.48083,0.48098,0.48187,0.4833,0.48506,0.48697,0.48889,0.49075,0.49246,0.494,0.49534,0.49646,0.49735,0.49803,0.49852,0.49885,0.49906,0.49919,0.49928,0.49935,0.49942,0.49949,0.49962,0.49973
0.49963,0.49947,0.49927,0.49899,0.49863,0.49816,0.49757,0.49747,0.49775,0.49848,0.49976,0.5016,0.5039,0.50646,0.50898,0.51108,0.51239,0.51258,0.51147,0.50906,0.50552,0.50119,0.49651,0.49195,0.48792,0.48468,0.48237,0.48099,0.48043,0.48052,0.4811,0.48202,0.4832,0.48457,0.4861,0.48776,0.48948,0.4912,0.49285,0.49434,0.49563,0.49668,0.4975,0.4981,0.49853,0.49883,0.49905,0.49922,0.49936,0.49948,0.49963
0.49951,0.49929,0.499,0.49863,0.49813,0.49762,0.4973,0.49722,0.49754,0.4984,0.49989,0.50203,0.50473,0.50776,0.51078,0.51338,0.51514,0.51571,0.51491,0.51273,0.50937,0.50519,0.50065,0.49619,0.49216,0.48878,0.48612,0.4841,0.48259,0.48147,0.48065,0.48013,0.47995,0.48019,0.48094,0.48219,0.48391,0.48597,0.4882,0.49044,0.49251,0.49431,0.49578,0.49692,0.49775,0.49834,0.49875,0.49904,0.49925,0.49941,0.49955
0.49951,0.49927,0.49893,0.49852,0.49806,0.49762,0.4973,0.49726,0.49766,0.49865,0.50035,0.50279,0.50584,0.50928,0.51272,0.51573,0.51787,0.51878,0.5183,0.51646,0.51351,0.50983,0.50586,0.502,0.4985,0.49544,0.49274,0.49022,0.48771,0.4851,0.48243,0.47988,0.47771,0.47622,0.47565,0.47612,0.47759,0.47988,0.48272,0.48579,0.4888,0.49151,0.49379,0.49559,0.49692,0.49786,0.4985,0.49893,0.49921,0.4994,0.49955
0.49958,0.49936,0.49907,0.49869,0.49826,0.49786,0.4976,0.49763,0.49813,0.49927,0.50116,0.50382,0.50712,0.51077,0.51439,0.51751,0.51969,0.52063,0.5202,0.51853,0.51596,0.51293,0.50989,0.50715,0.5048,0.50271,0.50059,0.49806,0.49482,0.49079,0.48612,0.48121,0.47662,0.47292,0.4706,0.46992,0.4709,0.47329,0.47708,0.48109,0.48473,0.48848,0.49169,0.49424,0.49614,0.49748,0.49836,0.49891,0.49926,0.49947,0.49961
0.49971,0.49954,0.4993,0.49899,0.49863,0.49831,0.49813,0.49825,0.49885,0.5001,0.5021,0.50482,0.5081,0.51161,0.51491,0.51751,0.51901,0.51916,0.518,0.51582,0.51312,0.51049,0.50841,0.50714,0.50659,0.50633,0.50575,0.50416,0.50106,0.49628,0.49007,0.48305,0.47609,0.47011,0.46588,0.46389,0.46423,0.46665,0.47062,0.4755,0.48064,0.48548,0.48967,0.49302,0.49551,0.49723,0.49835,0.49902,0.4994,0.49961,0.49972
0.49986,0.49975,0.49958,0.49933,0.49905,0.49879,0.49867,0.49884,0.49948,0.50073,0.50263,0.50512,0.50794,0.51067,0.5128,0.51381,0.51334,0.51127,0.50785,0.50367,0.49956,0.49636,0.49473,0.49492,0.49667,0.49923,0.50154,0.50247,0.50116,0.49723,0.49088,0.4829,0.47446,0.46682,0.4611,0.45803,0.45786,0.46036,0.4649,0.47069,0.47689,0.4828,0.48794,0.49205,0.49509,0.49717,0.49848,0.49923,0.49962,0.4998,0.49987
0.49999,0.49992,0.49977,0.49954,0.49926,0.49898,0.49882,0.49891,0.49941,0.50041,0.50189,0.50366,0.50534,0.50635,0.50606,0.50387,0.49945,0.49289,0.48476,0.4761,0.46824,0.46254,0.46,0.46104,0.46531,0.4717,0.47862,0.48436,0.48746,0.4871,0.48327,0.47673,0.46885,0.46119,0.45521,0.45194,0.45182,0.4547,0.45995,0.46665,0.47385,0.48073,0.4867,0.49145,0.49493,0.49728,0.49871,0.4995,0.49986,0.49999,0.50001
